Frequency_THz,VDOS_0.25Kps,VDOS_0.5Kps,VDOS_1.0Kps,VDOS_2.0Kps,VDOS_5.0Kps
3.8780609695152424,0.1338078482136529,0.309066089797345,0.3429491999713112,0.34333091253324877,0.20247379704106744
3.898050974512744,0.10268920930031478,0.29372643110890073,0.3343662626399713,0.3884524381287507,0.19488536514774815
3.918040979510245,0.06797466604666394,0.27055366281639437,0.3194403562372199,0.4110665382493754,0.23143689188896932
3.9380309845077464,0.031949545504751854,0.24336021528923996,0.3057626258817112,0.4118473742961208,0.2921288047072599
3.9580209895052474,0.03951934425195695,0.21694841937791862,0.3042403545387115,0.39501530211035485,0.3540997029369254
3.978010994502749,0.09471283173647319,0.19635246074476112,0.3219510013652023,0.36682666582810125,0.4039991101141648
3.99800099950025,0.16276695950806502,0.18567102685145845,0.35585476027649704,0.3333209999122272,0.4353776084887839
4.017991004497751,0.23945120762851044,0.18671237808393026,0.3958384758152242,0.2980878456321399,0.44632273888010054
4.037981009495253,0.32258258023554015,0.19834856750066351,0.43202820259583236,0.2613041808741633,0.43809310823056036
4.057971014492754,0.40960154350259886,0.21706963262301923,0.4586844492090157,0.22081936774572625,0.41398718664398015
4.077961019490255,0.4969621113918571,0.23791326156689124,0.4746111700951796,0.1745707086632707,0.37819828403308503
4.097951024487756,0.5797737970821726,0.2552195626284769,0.4817715533737744,0.12313195696752786,0.334663833564927
4.117941029485258,0.6518694663353689,0.26353498265303565,0.4829947198602345,0.07445192881575255,0.28604970589586615
4.137931034482759,0.7064508456024093,0.2589048890859573,0.47972760028648465,0.06314266637862591,0.23315238335070948
4.15792103948026,0.7372237124511685,0.2404891264028952,0.4711078385283888,0.10625990351740176,0.17515820453438882
4.177911044477761,0.7397339977885173,0.21245079363650216,0.45503453139088107,0.16174027764858565,0.11172040457986035
4.197901049475263,0.7125549838920517,0.18582370343802915,0.43059972237267086,0.21323823916248516,0.056625148073433204
4.217891054472764,0.6580656928660121,0.17651358488386182,0.40051516822187766,0.2552163475295129,0.08986021549495789
4.237881059470265,0.5827774592146837,0.19109576202357456,0.3721650458814437,0.28505135218961186,0.18024422353537975
4.257871064467766,0.49746501981214775,0.21671341589002843,0.35555772845871697,0.30198039035651547,0.2810768287618051
4.277861069465268,0.4175002847969772,0.23494779883382005,0.35696472694821346,0.30688552682785913,0.3795276451123397
4.297851074462769,0.3624525719773414,0.23311366700129607,0.37279863957617343,0.3019124918492634,0.4649227955088299
